id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
338452,128,t," Index 128",3289,NULL,12,i_1648.jpg,4853,120,"lom microbial size nanometers nm micrometer urn jim eukaryotic microbes jim prokaryotes jim 900nm jim viruses defining microbe im 0lm 1cm 1mm l0iim entity that is not tissue or similar structure comprises metazoans component of as that which nm vir cellular such cell forms can live ments with like cells singly in arrange or in communities lonm mm nm",imageBased,NULL,"lom microbial size nanometers nm micrometer urn jim eukaryotic microbes jim prokaryotes jim 900nm jim viruses defining microbe im 0lm 1cm 1mm l0iim entity that is not tissue or similar structure comprises metazoans component of as that which nm vir cellular such cell forms can live ments with like cells singly in arrange or in communities lonm mm nm"
338453,129,i," Index 129",3409,NULL,13,i_1708.jpg,4853,12,"conriectre micro defin itlo contradictions eptheflal",imageBased,NULL,"conriectre micro defin itlo contradictions eptheflal"
338454,130,t," Index 130",3421,NULL,13,i_1714.jpg,4853,2,"ccnnecttve tissue muscle tissue epithellal tissue ne tissue tissues micro defin itlo contradictions i1v",imageBased,NULL,"ccnnecttve tissue muscle tissue epithellal tissue ne tissue tissues micro defin itlo contradictions i1v"
338455,131,t," Index 131",3423,NULL,13,i_1715.jpg,4853,108,"ttwe il micro defin itlo contradictions ccnnecttve tissue nervous sie tissues viruses bacterial parasites",imageBased,NULL,"ttwe il micro defin itlo contradictions ccnnecttve tissue nervous sie tissues viruses bacterial parasites"
338456,132,t," Index 132",3531,NULL,13,i_1769.jpg,4853,56,"micro defin itlo contradictions connective tissue nervous sie thiomargarita namibiensis ttwe tissues coa bactanum viruses bacterial parasites",imageBased,NULL,"micro defin itlo contradictions connective tissue nervous sie thiomargarita namibiensis ttwe tissues coa bactanum viruses bacterial parasites"
338457,133,t," Index 133",3587,NULL,13,i_1797.jpg,4853,2,"connective tissue nervous sie micro defin itlo contradictions thiomargarita namibiensis fkj l2ont ttwe tissues coa bactanum viruses bacterial parasites",imageBased,NULL,"connective tissue nervous sie micro defin itlo contradictions thiomargarita namibiensis fkj l2ont ttwe tissues coa bactanum viruses bacterial parasites"
338458,134,t," Index 134",3589,NULL,13,i_1798.jpg,4853,146,"micro defin itlo contradictions connective tissue nervous sie thiomargarita namibiensis use h2s as energy breathes using no3 fills vacuole with noj for storage and later use fkj l2ont ttwe tissues coa bactanum viruses bacterial parasites",imageBased,NULL,"micro defin itlo contradictions connective tissue nervous sie thiomargarita namibiensis use h2s as energy breathes using no3 fills vacuole with noj for storage and later use fkj l2ont ttwe tissues coa bactanum viruses bacterial parasites"
338459,135,i," Index 135",3735,NULL,14,i_1871.jpg,4853,64,"muscle tissue epuwual tissue 1mm micro defin itlo contradictions as energy breathes no3 fills vacuole with noj for storage and later use thiomargarita namibiensis connective tissue coa viruses bacterial parasites nervous sle tissues microaflimats",imageBased,NULL,"muscle tissue epuwual tissue 1mm micro defin itlo contradictions as energy breathes no3 fills vacuole with noj for storage and later use thiomargarita namibiensis connective tissue coa viruses bacterial parasites nervous sle tissues microaflimats"
338460,136,t," Index 136",3799,NULL,14,i_1903.jpg,4853,2,"muscle tissue epuwual tissue it 1mm micro defin itlo contradictions biofilm as energy breathes no3 fills vacuole with noj for storage and later use thiomargarita namibiensis connective tissue microbial nervous sle tissues coa viruses bacterial parasites microaflimats",imageBased,NULL,"muscle tissue epuwual tissue it 1mm micro defin itlo contradictions biofilm as energy breathes no3 fills vacuole with noj for storage and later use thiomargarita namibiensis connective tissue microbial nervous sle tissues coa viruses bacterial parasites microaflimats"
338461,137,t," Index 137",3801,NULL,14,i_1904.jpg,4853,76,"micro defin itlo contradictions breathes no3 fills vacuole with for storage and later use connective tissue muscle tissue epuwual tissue co biofilm n03 thiomargarita namibiensis communities fkj l2ont nervous sie tissues microaflimats viruses bacterial parasites",imageBased,NULL,"micro defin itlo contradictions breathes no3 fills vacuole with for storage and later use connective tissue muscle tissue epuwual tissue co biofilm n03 thiomargarita namibiensis communities fkj l2ont nervous sie tissues microaflimats viruses bacterial parasites"
338462,138,t," Index 138",3877,NULL,14,i_1942.jpg,4853,8,"hypothetically could cell exist that is mm microns in size yes bno",imageBased,NULL,"hypothetically could cell exist that is mm microns in size yes bno"
338463,139,t," Index 139",3885,NULL,14,i_1946.jpg,4853,10,"microbial origins bacteria oldest known life form oldest geologic evidence bya presence of cyanobacterialike chains of cells in stromatolite fossils",imageBased,NULL,"microbial origins bacteria oldest known life form oldest geologic evidence bya presence of cyanobacterialike chains of cells in stromatolite fossils"
338464,140,t," Index 140",3895,NULL,14,i_1951.jpg,4853,2,"microbial origins bacteria oldest known life form oldest geologic cvi presence of cya dence bya nobacterialike chains of cells in stromatolite fossils1 x0",imageBased,NULL,"microbial origins bacteria oldest known life form oldest geologic cvi presence of cya dence bya nobacterialike chains of cells in stromatolite fossils1 x0"
338465,141,t," Index 141",3897,NULL,14,i_1952.jpg,4853,4,"lom hypothetically could im cell exist that is mm 0lm microns in size yes 1cm 1mm bno l0iim nm lonm mm nm",imageBased,NULL,"lom hypothetically could im cell exist that is mm 0lm microns in size yes 1cm 1mm bno l0iim nm lonm mm nm"
338466,142,t," Index 142",3901,NULL,14,i_1954.jpg,4853,4,"lom hypothetically could im cell exist that is mm olm microns in yes bno jim loiim responses most plant and animal cells nucleus most bacteria itochondrion nm lonm nm oh",imageBased,NULL,"lom hypothetically could im cell exist that is mm olm microns in yes bno jim loiim responses most plant and animal cells nucleus most bacteria itochondrion nm lonm nm oh"
338467,143,t," Index 143",3905,NULL,14,i_1956.jpg,4853,2,"lom hypothetically could im cell exist that is mm 0lm responses bno nucleus most bacteria mitochondrion nm lonm mm close pollinq microns in yes 1cm ii multiple choice",imageBased,NULL,"lom hypothetically could im cell exist that is mm 0lm responses bno nucleus most bacteria mitochondrion nm lonm mm close pollinq microns in yes 1cm ii multiple choice"
338468,144,t," Index 144",3907,NULL,14,i_1957.jpg,4853,2,"lom l0 hypothetically could cell exist that is mm close microns in human height length of some nerve and muscle cells yes it chicken egg bno multiple choice im 0lm 1cm ii nm lonm mm olin responses nucleus most bacteria mitochondrion smallest bacteria viruses ribosomes proteins lipids small molecules",imageBased,NULL,"lom l0 hypothetically could cell exist that is mm close microns in human height length of some nerve and muscle cells yes it chicken egg bno multiple choice im 0lm 1cm ii nm lonm mm olin responses nucleus most bacteria mitochondrion smallest bacteria viruses ribosomes proteins lipids small molecules"
338469,145,t," Index 145",3909,NULL,14,i_1958.jpg,4853,20,"lom hypothetically could cell exist that is nm microns in size 1cm ii responses av46 nucleus in most bacteria urn mitochondrion nm lonm mm nm",imageBased,NULL,"lom hypothetically could cell exist that is nm microns in size 1cm ii responses av46 nucleus in most bacteria urn mitochondrion nm lonm mm nm"
338470,146,t," Index 146",3929,NULL,14,i_1968.jpg,4853,2,"lom hypothetically could im cell exist that is mm 0lm microns in size yes bno 1cm ii choice most bacteria itochondrion responses nm lonm nm ji nucleus ii",imageBased,NULL,"lom hypothetically could im cell exist that is mm 0lm microns in size yes bno 1cm ii choice most bacteria itochondrion responses nm lonm nm ji nucleus ii"
338471,147,t," Index 147",3931,NULL,14,i_1969.jpg,4853,2,"lom hypothetically could im cell exist that is mm 0lm microns insize 1mm responses cv nm aostplantand inimal cells nucleus bacteria itochondrion smallest bacteria lonm mm ii jl 1cm yes bno multiple choice ii",imageBased,NULL,"lom hypothetically could im cell exist that is mm 0lm microns insize 1mm responses cv nm aostplantand inimal cells nucleus bacteria itochondrion smallest bacteria lonm mm ii jl 1cm yes bno multiple choice ii"
338472,148,t," Index 148",3933,NULL,14,i_1970.jpg,4853,4,"most plant and animal cells nucleus most bacteria mitochondrion smallest bacteria viruses ribosomes proteins lipids l0 hypothetically could cell exist that is mm microns in size human height length of some nerve and muscle cells it yes chicken egg frog egg ii multiple choke bno lom im 0lm 1cm 1mm o0iim lolkm nm lonm mm responses o11 ii small molecules",imageBased,NULL,"most plant and animal cells nucleus most bacteria mitochondrion smallest bacteria viruses ribosomes proteins lipids l0 hypothetically could cell exist that is mm microns in size human height length of some nerve and muscle cells it yes chicken egg frog egg ii multiple choke bno lom im 0lm 1cm 1mm o0iim lolkm nm lonm mm responses o11 ii small molecules"
338473,149,t," Index 149",3937,NULL,14,i_1972.jpg,4853,30,"hypothetically could cell exist that is mm micron in ize yes bno ii multiple choke responses nm win o11 j1",imageBased,NULL,"hypothetically could cell exist that is mm micron in ize yes bno ii multiple choke responses nm win o11 j1"
338474,150,i," Index 150",3967,NULL,15,i_1987.jpg,4853,30,"hypothetically could results for question ii polling closed responses",imageBased,NULL,"hypothetically could results for question ii polling closed responses"
338475,151,t," Index 151",3997,NULL,15,i_2002.jpg,4853,6,"lom hypothetically could most plant and animal cells nucleus most bacteria mitochondrion win j1 results for question im ti ti re5ponses oafl viou ti smallest bacteria viruses ti",imageBased,NULL,"lom hypothetically could most plant and animal cells nucleus most bacteria mitochondrion win j1 results for question im ti ti re5ponses oafl viou ti smallest bacteria viruses ti"
338476,152,t," Index 152",4003,NULL,15,i_2005.jpg,4853,2,"lom f4a ism results for question human height rc polling closed re5ponses lliiiitiii",imageBased,NULL,"lom f4a ism results for question human height rc polling closed re5ponses lliiiitiii"
338477,153,t," Index 153",4005,NULL,15,i_2006.jpg,4853,2,"lom re5ponses plant and animal cells bacteria hypothetically could results for question im length of some nerve and muscle cells dhicken egg polling closed",imageBased,NULL,"lom re5ponses plant and animal cells bacteria hypothetically could results for question im length of some nerve and muscle cells dhicken egg polling closed"
338478,154,t," Index 154",4007,NULL,15,i_2007.jpg,4853,2,"lom hypothetically could results for questeon rog egg im length of some nerve and nuscie cells dhicken egg id most plant and nimal cells lucleus bacteria itochondrion 3mallest bacteria win ii",imageBased,NULL,"lom hypothetically could results for questeon rog egg im length of some nerve and nuscie cells dhicken egg id most plant and nimal cells lucleus bacteria itochondrion 3mallest bacteria win ii"
338479,155,t," Index 155",4009,NULL,15,i_2008.jpg,4853,82,"lom hypothetically could im cell exist that is mm 0lm microns in size 1cm 1mm most plant and animal cells yes no urn lojim nucleus most bacteria itochondrion nm lonm mm",imageBased,NULL,"lom hypothetically could im cell exist that is mm 0lm microns in size 1cm 1mm most plant and animal cells yes no urn lojim nucleus most bacteria itochondrion nm lonm mm"
338480,156,t," Index 156",4091,NULL,15,i_2049.jpg,4853,2,"lom hypothetically could im cell exist that is mm 0lm microns in size yes 1cm 1mm bno l0iim nm lonm mm nm",imageBased,NULL,"lom hypothetically could im cell exist that is mm 0lm microns in size yes 1cm 1mm bno l0iim nm lonm mm nm"
338481,157,t," Index 157",4093,NULL,15,i_2050.jpg,4853,78,"microbial origins bacteria oldest known life form oldest geologic cvi presence of cya dence bya chains of cells in stromatolite fossils",imageBased,NULL,"microbial origins bacteria oldest known life form oldest geologic cvi presence of cya dence bya chains of cells in stromatolite fossils"
338482,158,t," Index 158",4171,NULL,15,i_2089.jpg,4853,16,"microbial origins bacteria oldest known life form evi presence of chains of cells in stromatolite fossils oldest geologic dence bya",imageBased,NULL,"microbial origins bacteria oldest known life form evi presence of chains of cells in stromatolite fossils oldest geologic dence bya"
338483,159,t," Index 159",4187,NULL,15,i_2097.jpg,4853,8,"microbial origins eria resence of chains of cells in stromatolite fossils idest oldest known life form geologic evi dence bya modern day cyan obacteria",imageBased,NULL,"microbial origins eria resence of chains of cells in stromatolite fossils idest oldest known life form geologic evi dence bya modern day cyan obacteria"
338484,160,t," Index 160",4195,NULL,15,i_2101.jpg,4853,2,"microbial origins bacteria oldest known life form presence of chains of cells in stromatolite fossils early earth anaerobic intense uv radiation fe3 h20 soa co2 qi hciic lb h2 h2s uced oldest geologic evi dence bya early metabolism volcanic activity modern day cyan obacteria fe2 ch4",imageBased,NULL,"microbial origins bacteria oldest known life form presence of chains of cells in stromatolite fossils early earth anaerobic intense uv radiation fe3 h20 soa co2 qi hciic lb h2 h2s uced oldest geologic evi dence bya early metabolism volcanic activity modern day cyan obacteria fe2 ch4"
338485,161,t," Index 161",4197,NULL,15,i_2102.jpg,4853,64,"microbial origins bacteria oldest known life form presence of chains of cells in stromatolite fossils early earth anaerobic intense uv radiation early metabolism h20 no so co2 n2 hchc h2 nh3 h2s ch4 oldest geologic evi dence bya volcanic activity fe24 modern day cyanobacteria",imageBased,NULL,"microbial origins bacteria oldest known life form presence of chains of cells in stromatolite fossils early earth anaerobic intense uv radiation early metabolism h20 no so co2 n2 hchc h2 nh3 h2s ch4 oldest geologic evi dence bya volcanic activity fe24 modern day cyanobacteria"
338486,162,t," Index 162",4261,NULL,15,i_2134.jpg,4853,64,"microbial origins bacteria oldest known life form modern day cyanobacteria oldest geologic evi dence bya presence of chains of cells in stromatolite fossils early earth anaerobic intense uv radiation volcanic activity early metabolism ox idzedj h20 no so co2 n2 hchc ii fe2 lithotrophs utilize inorganic sources as nutrients fix c02 can be anaerobic",imageBased,NULL,"microbial origins bacteria oldest known life form modern day cyanobacteria oldest geologic evi dence bya presence of chains of cells in stromatolite fossils early earth anaerobic intense uv radiation volcanic activity early metabolism ox idzedj h20 no so co2 n2 hchc ii fe2 lithotrophs utilize inorganic sources as nutrients fix c02 can be anaerobic"
338487,163,t," Index 163",4325,NULL,15,i_2166.jpg,4853,2,"microbial origins ba dence bya chains fossils modern day cyanobacteria nh3 h2s origin of earth multicellular eu ka ryotes eukaryotic microbes cyanobacteria formation proka ryotes cteria oldest known life form oldest geologic evi presence of cya of cells stromatolite early earth anaerobic intense uv early metabolism ox idizedj fe3 radiation h20 co2 n2 hchc volcanic activity lithotrophs utilize inorganic sources as nutrients fix c02 can be anaerobic",imageBased,NULL,"microbial origins ba dence bya chains fossils modern day cyanobacteria nh3 h2s origin of earth multicellular eu ka ryotes eukaryotic microbes cyanobacteria formation proka ryotes cteria oldest known life form oldest geologic evi presence of cya of cells stromatolite early earth anaerobic intense uv early metabolism ox idizedj fe3 radiation h20 co2 n2 hchc volcanic activity lithotrophs utilize inorganic sources as nutrients fix c02 can be anaerobic"
338488,164,i," Index 164",4327,NULL,16,i_2167.jpg,4853,403,"microbial origins ba origin of earth dence bya chains fossils 3bya cyanobacteria proka ryotes formation cteria oldest known life form oldest geologic evi presence of cya of cells stromatolite early earth anaerobic intense uv early metabolism ox idizedj fe3 radiation h20 co2 n2 hchc modern day cyanobacteria volcanic activity lithotrophs utilize inorganic sources as nutrients fix c02 can be anaerobic multicellular eu ka ryotes eukaryotic microbes sbya 4bya 2bya lbya",imageBased,NULL,"microbial origins ba origin of earth dence bya chains fossils 3bya cyanobacteria proka ryotes formation cteria oldest known life form oldest geologic evi presence of cya of cells stromatolite early earth anaerobic intense uv early metabolism ox idizedj fe3 radiation h20 co2 n2 hchc modern day cyanobacteria volcanic activity lithotrophs utilize inorganic sources as nutrients fix c02 can be anaerobic multicellular eu ka ryotes eukaryotic microbes sbya 4bya 2bya lbya"
