id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
357054,105,i," Index 105",2895,NULL,11,i_1451.jpg,4954,180,"nacetylgiucosa mine nacetylmuramic acid ch oh ch2oh hipb honjiiiiiiii4ui cch1 ii lalanine chch ii ti ii cooh cii cooh chcooh nh ijih cooh chcooh 1h32 h3c ch mdiaminoplmelic acid dalanine bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it oalanine mdiaminopimelic acid dgiutamic acid ch3 ii lalanifle ch2oh nh ii ch2oh dglutamic acid ualanine",imageBased,NULL,"nacetylgiucosa mine nacetylmuramic acid ch oh ch2oh hipb honjiiiiiiii4ui cch1 ii lalanine chch ii ti ii cooh cii cooh chcooh nh ijih cooh chcooh 1h32 h3c ch mdiaminoplmelic acid dalanine bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it oalanine mdiaminopimelic acid dgiutamic acid ch3 ii lalanifle ch2oh nh ii ch2oh dglutamic acid ualanine"
357055,106,i," Index 106",3075,NULL,12,i_1541.jpg,4954,2,"bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it nacetyiglucosamine nacetylm ch2oh ii dalanine nh cch ii lalanine ih ii m0iaminopimeiic acid dglutamk acid chch ii ii 14c ii coon ch3 chjj2 ni coon nh cooh ch ch2 hc h3c cli ii ii ii ch ch2oh lalanlfle ch2oh dglutamic acid mdiaminoplmelic acid dalanine dalanine",imageBased,NULL,"bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it nacetyiglucosamine nacetylm ch2oh ii dalanine nh cch ii lalanine ih ii m0iaminopimeiic acid dglutamk acid chch ii ii 14c ii coon ch3 chjj2 ni coon nh cooh ch ch2 hc h3c cli ii ii ii ch ch2oh lalanlfle ch2oh dglutamic acid mdiaminoplmelic acid dalanine dalanine"
357056,107,t," Index 107",3077,NULL,12,i_1542.jpg,4954,4,"hc 0411c c0014 nactylgtucosamlne ohh ho ialanine bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it dabnine mdiaminopimelic acid dglutamlc acid nh cch1 ii chch ii cinhii ci cooh cooh ci coo ch2 hc ch2oh dglutamic acid lalanlfle ch2oh mdiaminoplmelic acid oajnine",imageBased,NULL,"hc 0411c c0014 nactylgtucosamlne ohh ho ialanine bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it dabnine mdiaminopimelic acid dglutamlc acid nh cch1 ii chch ii cinhii ci cooh cooh ci coo ch2 hc ch2oh dglutamic acid lalanlfle ch2oh mdiaminoplmelic acid oajnine"
357057,108,t," Index 108",3081,NULL,12,i_1544.jpg,4954,58,"lalanifle ch2oh nh ii nacetylgtucosamtne nacetylmuramk add ch2oh bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it vancomycin binds to the terminal alanine preventing mdiaminopimelic acid dglutamk dalanine acid ii n11c 04nhc coon nh cch1 ii lallnine chch cooh iii ch jfh3 cli c4nh ch ijih cli cooh hc ch2oh mdiaminopimelic acid dglutamic acid dalanine hc vancomycin resistance bacteria evolved last ala nine to different molecule longer binds in these resistant types dalanine",imageBased,NULL,"lalanifle ch2oh nh ii nacetylgtucosamtne nacetylmuramk add ch2oh bacterial cell wall penicillin acts on enzymes involved in the crossbridging process blocking the activity in susceptible bacteria resistant bacteria possess betalactamases cleave penicillin inactivating it vancomycin binds to the terminal alanine preventing mdiaminopimelic acid dglutamk dalanine acid ii n11c 04nhc coon nh cch1 ii lallnine chch cooh iii ch jfh3 cli c4nh ch ijih cli cooh hc ch2oh mdiaminopimelic acid dglutamic acid dalanine hc vancomycin resistance bacteria evolved last ala nine to different molecule longer binds in these resistant types dalanine"
357058,109,t," Index 109",3139,NULL,12,i_1573.jpg,4954,120,"peptidoglycan inner membrane jpeptidogl gramnegative out pepttdoglycan inner membrane grampositive teichoic acids glycosyl chains slayer lps outer membrane compare contrast cell wall types cell me lipoproteins peptidoglycan periplasm inner membrane",imageBased,NULL,"peptidoglycan inner membrane jpeptidogl gramnegative out pepttdoglycan inner membrane grampositive teichoic acids glycosyl chains slayer lps outer membrane compare contrast cell wall types cell me lipoproteins peptidoglycan periplasm inner membrane"
357059,110,i," Index 110",3259,NULL,13,i_1633.jpg,4954,14,"grampositive thick cell wall peptidoglycan penetrated teichoic acids teichoic acids glycosyl chains slayer peptidoglycan cell membrane bacteria multiple layers grampositive peptidoglycar inner membra",imageBased,NULL,"grampositive thick cell wall peptidoglycan penetrated teichoic acids teichoic acids glycosyl chains slayer peptidoglycan cell membrane bacteria multiple layers grampositive peptidoglycar inner membra"
357060,111,t," Index 111",3273,NULL,13,i_1640.jpg,4954,64,"grampositive hco h2co ho ch2 hco hco oaia dlys lorsugarj glycerol teichoic acid grampositive thick cell wall peptidoglyca penetrated teichoic acids bacteria multiple layers inner membra glycosyl chains teichoic acids slayer peptidoglycan cell membrane",imageBased,NULL,"grampositive hco h2co ho ch2 hco hco oaia dlys lorsugarj glycerol teichoic acid grampositive thick cell wall peptidoglyca penetrated teichoic acids bacteria multiple layers inner membra glycosyl chains teichoic acids slayer peptidoglycan cell membrane"
357061,112,t," Index 112",3337,NULL,13,i_1672.jpg,4954,4,layer,imageBased,NULL,layer
357062,113,t," Index 113",3341,NULL,13,i_1674.jpg,4954,2,"layer slayer surface layer comprised of crystalline array of protein or glycoprotein is porous",imageBased,NULL,"layer slayer surface layer comprised of crystalline array of protein or glycoprotein is porous"
357063,114,t," Index 114",3343,NULL,13,i_1675.jpg,4954,90,"layer slayer surface layer comprised of crystalline arreay of protein or glycoprotein is porous",imageBased,NULL,"layer slayer surface layer comprised of crystalline arreay of protein or glycoprotein is porous"
357064,115,t," Index 115",3433,NULL,13,i_1720.jpg,4954,12,"outer membrane peptidoglycan gramnegative bacteria thin cell wail peptidoglyca gramnegative inner membrane lps outer membrane lipoproteins peptidoglycan periplasm inner membrane jcxxcxr",imageBased,NULL,"outer membrane peptidoglycan gramnegative bacteria thin cell wail peptidoglyca gramnegative inner membrane lps outer membrane lipoproteins peptidoglycan periplasm inner membrane jcxxcxr"
357065,116,t," Index 116",3445,NULL,13,i_1726.jpg,4954,2,"gramnegative bacteria thin cell wail peptidoglyca the cell wall is bridged to outer membrane via the murein iipopr the diaminopimelic acid residue outer membrane inward outerfacing leaflets differ in lipid composition lipopolysaccha ride layer lps outer membrane gramnegative outer membrane peptidoglycan inner membrane lps lipoproteins peptidoglycan peripiasm inner membrane jcxxcxr",imageBased,NULL,"gramnegative bacteria thin cell wail peptidoglyca the cell wall is bridged to outer membrane via the murein iipopr the diaminopimelic acid residue outer membrane inward outerfacing leaflets differ in lipid composition lipopolysaccha ride layer lps outer membrane gramnegative outer membrane peptidoglycan inner membrane lps lipoproteins peptidoglycan peripiasm inner membrane jcxxcxr"
357066,117,i," Index 117",3447,NULL,14,i_1727.jpg,4954,430,"gramnegative bacteria thin cell wail peptidoglyca the cell wall is bridged to outer membrane via the murein the diaminopimelic acid residue outer membrane inward outerfacing leaflets differ in lipid composition lipopolysaccharide layer lps outer membrane gramngativ outer membrane peptidoglycan inner membrane outer membrane chch murein iipoprotn lps lipoproteins peptidoglycan peripiasm inner membrane peptidoglycan nh3 cooh iala gicnac murf4ac inner membrane cell membrane",imageBased,NULL,"gramnegative bacteria thin cell wail peptidoglyca the cell wall is bridged to outer membrane via the murein the diaminopimelic acid residue outer membrane inward outerfacing leaflets differ in lipid composition lipopolysaccharide layer lps outer membrane gramngativ outer membrane peptidoglycan inner membrane outer membrane chch murein iipoprotn lps lipoproteins peptidoglycan peripiasm inner membrane peptidoglycan nh3 cooh iala gicnac murf4ac inner membrane cell membrane"
357067,118,i," Index 118",3877,NULL,15,i_1942.jpg,4954,44,"gramnegative outer membrane porous to most ions many sm all organ ic compounds outer membrane proteins contain nonspecific porins core polysaccharlde glucosaminephosphate dimer fatty acids differ from inner membrane proteins transport sugars peptides lipid short chain fatty acids linked to glucosa mine dimers core polysaccharide comprised of sugars polysaccharide linked to core polysaccha ride antigen that abe rha gal opolysaccharlde repeat units lipid the is for antigen eg con antigen flagellar antigen",imageBased,NULL,"gramnegative outer membrane porous to most ions many sm all organ ic compounds outer membrane proteins contain nonspecific porins core polysaccharlde glucosaminephosphate dimer fatty acids differ from inner membrane proteins transport sugars peptides lipid short chain fatty acids linked to glucosa mine dimers core polysaccharide comprised of sugars polysaccharide linked to core polysaccha ride antigen that abe rha gal opolysaccharlde repeat units lipid the is for antigen eg con antigen flagellar antigen"
357068,119,t," Index 119",3921,NULL,15,i_1964.jpg,4954,22,"gramnegative outer membrane porous to most ions many sm all organ ic compounds outer membrane proteins differ contain nonspecific porins periplasm between from inner membrane proteins when cell dies lipid short chain fatty acids linked to glucosa mine dimers core polysaccharide comprised of sugars polysaccharide linked to core polysaccha ride antigen contains unique enzymes and nutrient transporters lps layer an endotoxin released that transport sugars peptides abe opolysaccharlde repeat units core polysaccharlde glucosaminephosphate dimer fatty acids inner me the is for antigen eg coil antigen flageliar antigen mbrane outer membrane",imageBased,NULL,"gramnegative outer membrane porous to most ions many sm all organ ic compounds outer membrane proteins differ contain nonspecific porins periplasm between from inner membrane proteins when cell dies lipid short chain fatty acids linked to glucosa mine dimers core polysaccharide comprised of sugars polysaccharide linked to core polysaccha ride antigen contains unique enzymes and nutrient transporters lps layer an endotoxin released that transport sugars peptides abe opolysaccharlde repeat units core polysaccharlde glucosaminephosphate dimer fatty acids inner me the is for antigen eg coil antigen flageliar antigen mbrane outer membrane"
357069,120,t," Index 120",3943,NULL,15,i_1975.jpg,4954,76,"atypical cell walls mycoplasma smallest bacteria lack cell wall growth of mycobacterium",imageBased,NULL,"atypical cell walls mycoplasma smallest bacteria lack cell wall growth of mycobacterium"
357070,121,t," Index 121",4019,NULL,15,i_2013.jpg,4954,184,"atypical cell walls mycoplasma smallest bacteria lack cell wall archaea cell wall pseudomurien is comprised of phospholipid mycolic acids attached to arabinan arabinan galactan peptidoglycan cell mycobacterial em mycobacteria tuberculosis contain waxy lipids leprosy addition to peptidoglycan carbon atoms mycolic acids in capsule in length growth of mycobacterium membrane",imageBased,NULL,"atypical cell walls mycoplasma smallest bacteria lack cell wall archaea cell wall pseudomurien is comprised of phospholipid mycolic acids attached to arabinan arabinan galactan peptidoglycan cell mycobacterial em mycobacteria tuberculosis contain waxy lipids leprosy addition to peptidoglycan carbon atoms mycolic acids in capsule in length growth of mycobacterium membrane"
357071,122,t," Index 122",4203,NULL,15,i_2105.jpg,4954,2,"atypical cell walls smallest bacteria lack cell wall archaea cell wall is comprised of pseudomurien mycobacterial mycobacteria tuberculosis contain waxy lipids leprosy addition to peptidoglycan carbon atoms mycolic acids in in length growth of mycobacterium cell membrane",imageBased,NULL,"atypical cell walls smallest bacteria lack cell wall archaea cell wall is comprised of pseudomurien mycobacterial mycobacteria tuberculosis contain waxy lipids leprosy addition to peptidoglycan carbon atoms mycolic acids in in length growth of mycobacterium cell membrane"
357072,123,i," Index 123",4205,NULL,16,i_2106.jpg,4954,325,"atypical cell walls smallest bacteria lack cell wall archaea cell wall is comprised of pseudomurien mycobacteria tuberculosis leprosy contain waxy lipids acids in addition to peptidoglycan carbon atoms in length provides protection against host defenses basis for acid fast staining myco bacterial growth of mycobacterium lj cell membrane",imageBased,NULL,"atypical cell walls smallest bacteria lack cell wall archaea cell wall is comprised of pseudomurien mycobacteria tuberculosis leprosy contain waxy lipids acids in addition to peptidoglycan carbon atoms in length provides protection against host defenses basis for acid fast staining myco bacterial growth of mycobacterium lj cell membrane"
